Id;Label;Name;Platform;Year;Genre;Publisher
1870;G1870;Lightning Returns: Final Fantasy XIII;PS3;2013;Role-Playing;Square Enix
1871;G1871;Star Wars: The Force Unleashed;PSP;2008;Action;LucasArts
1872;G1872;Imagine: Babysitters;DS;2008;Simulation;Ubisoft
1873;G1873;The Simpsons Game;PSP;2007;Action;Electronic Arts
1874;G1874;Yakuza 2;PS2;2006;Adventure;Sega
1875;G1875;Skate 2;X360;2009;Sports;Electronic Arts
1876;G1876;Dragon Ball Z: The Legacy of Goku II;GBA;2003;Role-Playing;Atari
1877;G1877;Virtua Fighter 5;PS3;2007;Fighting;Sega
1878;G1878;NFL 2K1;DC;2000;Sports;Sega
1879;G1879;BeatMania;PS;1998;Simulation;Konami Digital Entertainment
1880;G1880;Namco Museum Battle Collection;PSP;2005;Misc;Sony Computer Entertainment
1881;G1881;LEGO Star Wars II: The Original Trilogy;DS;2006;Action;LucasArts
1882;G1882;Madden NFL 2004;XB;2003;Sports;Electronic Arts
1883;G1883;Empire: Total War;PC;2009;Strategy;Sega
1884;G1884;The Godfather;PS2;2006;Action;Electronic Arts
1885;G1885;Tiger Woods PGA Tour 10;Wii;2009;Sports;Electronic Arts
1886;G1886;Star Wars: Bounty Hunter;PS2;2002;Shooter;LucasArts
1887;G1887;Densha De Go!;PS;1997;Simulation;Taito
1888;G1888;Dante's Inferno;PS3;2010;Action;Electronic Arts
1889;G1889;Sonic & Sega All-Stars Racing;DS;2010;Racing;Sega
1890;G1890;Skylanders Giants;PS3;2012;Action;Activision
1891;G1891;Endless Ocean;Wii;2007;Adventure;Nintendo
1892;G1892;NFL Blitz 2000;PS;1998;Sports;Midway Games
1893;G1893;Sonic Free Riders;X360;2010;Racing;Sega
1894;G1894;NASCAR Thunder 2004;PS2;2003;Racing;Electronic Arts
1895;G1895;Prince of Persia;PS3;2008;Action;Ubisoft
1896;G1896;SpongeBob SquarePants: Revenge of the Flying Dutchman;PS2;2002;Platform;THQ
1897;G1897;Grand Theft Auto V;PC;2015;Action;Take-Two Interactive
1898;G1898;The Biggest Loser;Wii;2009;Sports;THQ
1899;G1899;Fisherman's Bass Club;PS2;2002;Sports;Agetec
1900;G1900;MySims Agents;DS;2009;Adventure;Electronic Arts
1901;G1901;Resident Evil: The Darkside Chronicles;Wii;2009;Action;Capcom
1902;G1902;NCAA Football 13;X360;2012;Action;Electronic Arts
1903;G1903;Grand Theft Auto: Chinatown Wars;PSP;2009;Action;Take-Two Interactive
1904;G1904;FIFA Soccer 11;Wii;2010;Sports;Electronic Arts
1905;G1905;The Orange Box;PS3;2007;Shooter;Electronic Arts
1906;G1906;Joust;2600;1982;Platform;Atari
1907;G1907;Tomb Raider: Underworld;X360;2008;Action;Eidos Interactive
1908;G1908;Tom Clancy's Ghost Recon 2;PS2;2004;Shooter;Ubisoft
1909;G1909;DiRT 3;PS3;2011;Racing;Codemasters
1910;G1910;LEGO City Undercover;WiiU;2013;Platform;Nintendo
1911;G1911;Spore Creatures;DS;2008;Simulation;Electronic Arts
1912;G1912;Ready 2 Rumble Boxing;PS;1998;Sports;Midway Games
1913;G1913;Dragon Ball Z: Taiketsu;GBA;2003;Fighting;Atari
1914;G1914;Disney's Lilo & Stitch;GBA;2002;Platform;Ubisoft
1915;G1915;Star Fox: Assault;GC;2005;Shooter;Nintendo
1916;G1916;Naruto: Ultimate Ninja Storm;PS3;2008;Fighting;Namco Bandai Games
1917;G1917;Marvel vs. Capcom 3: Fate of Two Worlds;X360;2011;Fighting;Capcom
1918;G1918;NCAA Football 14;X360;2013;Sports;Electronic Arts
1919;G1919;Doko Demo Issyo;PS;1999;Misc;Sony Computer Entertainment
1920;G1920;Call of Duty 3;PS2;2006;Shooter;Activision
1921;G1921;Imagine: Fashion Designer New York;DS;2008;Simulation;Ubisoft
1922;G1922;Red Dead Redemption: Undead Nightmare;X360;2010;Action;Take-Two Interactive
1923;G1923;Bully: Scholarship Edition;X360;2008;Action;Take-Two Interactive
1924;G1924;Virtua Fighter;SAT;1994;Fighting;Sega
1925;G1925;Championship Manager 99/00;PC;1999;Sports;Eidos Interactive
1926;G1926;WWE SmackDown vs. Raw 2010;PS2;2009;Fighting;THQ
1927;G1927;Pro Evolution Soccer 2008;X360;2007;Sports;Konami Digital Entertainment
1928;G1928;Super Princess Peach;DS;2005;Platform;Nintendo
1929;G1929;NHL 99;PS;1997;Sports;Electronic Arts
1930;G1930;SoulCalibur III;PS2;2005;Fighting;Namco Bandai Games
1931;G1931;Skylanders SWAP Force;PS3;2013;Platform;Activision
1932;G1932;F1 2012;PS3;2012;Racing;Codemasters
1933;G1933;World Tour Soccer;PSP;2005;Sports;Sony Computer Entertainment
1934;G1934;Disney Universe;Wii;2011;Action;Disney Interactive Studios
1935;G1935;Ridge Racer Revolution;PS;1995;Racing;Sony Computer Entertainment
1936;G1936;LEGO Pirates of the Caribbean: The Video Game;X360;2011;Action;Disney Interactive Studios
1937;G1937;Hot Wheels Turbo Racing;PS;1999;Racing;Electronic Arts
1938;G1938;NCAA Football 99;PS;1998;Sports;Electronic Arts
1939;G1939;Mortal Kombat: Armageddon;PS2;2006;Fighting;Midway Games
1940;G1940;Aliens vs Predator;X360;2010;Shooter;Sega
1941;G1941;Freekstyle;PS2;2002;Racing;Electronic Arts
1942;G1942;Junior Brain Trainer;DS;2008;Misc;GSP
1943;G1943;Darksiders;X360;2010;Action;THQ
1944;G1944;DiRT;PS3;2007;Racing;Codemasters
1945;G1945;Call of Duty 4: Modern Warfare;DS;2007;Shooter;Activision
1946;G1946;Simple 1500 Series Vol. 1: The Mahjong;PS;1998;Misc;D3Publisher
1947;G1947;Sega Superstars Tennis;Wii;2008;Sports;Sega
1948;G1948;NBA Street V3;PS2;2005;Sports;Electronic Arts
1949;G1949;Sleeping Dogs;PS3;2012;Action;Square Enix
1950;G1950;Mercenaries 2: World in Flames;X360;2008;Shooter;Electronic Arts
1951;G1951;Worms Armageddon;PS;1999;Strategy;Microprose
1952;G1952;Hulk;PS2;2003;Action;Universal Interactive
1953;G1953;LEGO Indiana Jones: The Original Adventures;PS3;2008;Action;Activision
1954;G1954;NFL Blitz;N64;1998;Sports;Midway Games
1955;G1955;NFL Quarterback Club 98;N64;1997;Sports;Acclaim Entertainment
1956;G1956;DJ Hero;X360;2009;Misc;Activision
1957;G1957;Dora the Explorer: Dora Saves the Mermaids;DS;2007;Platform;Take-Two Interactive
1958;G1958;Diablo II: Lord of Destruction;PC;2001;Role-Playing;Vivendi Games
1959;G1959;Naruto Shippuden: Ultimate Ninja Storm 4;PS4;2016;Fighting;Namco Bandai Games
1960;G1960;Spider-Man 2;GBA;2004;Action;Activision
1961;G1961;Virtua Tennis 3;PS3;2007;Sports;Sega
1962;G1962;Seek and Destroy;PS2;2002;Racing;Play It
1963;G1963;Warhawk;PS3;2007;Simulation;Sony Computer Entertainment
1964;G1964;Apollo Justice: Ace Attorney;DS;2007;Adventure;Capcom
1965;G1965;Assassin's Creed: Rogue;X360;2014;Action;Ubisoft
1966;G1966;Cosmic Ark;2600;1981;Shooter;Imagic
1967;G1967;SOCOM: U.S. Navy SEALs Fireteam Bravo 2;PSP;2006;Shooter;Sony Computer Entertainment
1968;G1968;Skylanders: Trap Team;Wii;2014;Action;Activision
1969;G1969;Aliens vs Predator;PS3;2010;Shooter;Sega
1970;G1970;Defender;2600;1980;Misc;Atari
1971;G1971;Dance on Broadway;Wii;2010;Misc;Ubisoft
1972;G1972;Adventure Island;NES;1986;Platform;Hudson Soft
1973;G1973;Arc the Lad II;PS;1996;Role-Playing;Sony Computer Entertainment
1974;G1974;Tag Team Match M.U.S.C.L.E.;NES;1985;Fighting;Namco Bandai Games
1975;G1975;Derby Stallion 96;SNES;1996;Sports;ASCII Entertainment
1976;G1976;UFC Undisputed 3;PS3;2012;Action;THQ
1977;G1977;NBA 2K3;PS2;2002;Sports;Sega
1978;G1978;Dragon Ball: XenoVerse;PS4;2015;Fighting;Namco Bandai Games
1979;G1979;The Simpsons: Road Rage;XB;2001;Racing;Electronic Arts
1980;G1980;Dave Mirra Freestyle BMX;PS;2000;Sports;Acclaim Entertainment
1981;G1981;Imagine: Animal Doctor;DS;2007;Simulation;Ubisoft
1982;G1982;WWE SmackDown vs. Raw 2010;X360;2009;Fighting;THQ
1983;G1983;Forza Motorsport;XB;2005;Racing;Microsoft Game Studios
1984;G1984;Sonic the Hedgehog;X360;2006;Platform;Sega
1985;G1985;MySims Agents;Wii;2009;Adventure;Electronic Arts
1986;G1986;Monster Rancher 2;PS;1998;Simulation;Sony Computer Entertainment
1987;G1987;Pokemon Conquest;DS;2012;Role-Playing;Nintendo
1988;G1988;The Simpsons Game;X360;2007;Action;Electronic Arts
1989;G1989;Guinness World Records: The Videogame;Wii;2008;Action;Warner Bros. Interactive Entertainment
1990;G1990;MVP Baseball 2003;PS2;2003;Sports;Electronic Arts
1991;G1991;Legacy of Kain: Soul Reaver;PS;N/A;Action;Eidos Interactive
1992;G1992;Dragon Ball Z: Budokai Tenkaichi 3;Wii;2007;Fighting;Atari
1993;G1993;Disney Tangled;DS;2010;Action;Disney Interactive Studios
1994;G1994;Tales of Destiny;PS;1997;Role-Playing;Namco Bandai Games
1995;G1995;ATV: Quad Power Racing;PS;2000;Racing;Acclaim Entertainment
1996;G1996;Disney Fairies: Tinker Bell and the Lost Treasure;DS;2009;Adventure;Disney Interactive Studios
1997;G1997;Mega Man X4;PS;1996;Action;Virgin Interactive
1998;G1998;Naruto: Clash of Ninja 2;GC;2003;Fighting;Nintendo
1999;G1999;Dance Dance Revolution SuperNOVA;PS2;2006;Simulation;Konami Digital Entertainment
2000;G2000;Brink;X360;2011;Shooter;Bethesda Softworks
